Time,Data,Simulation
160.328,1.4,4.193636411886946
160.33,1.2999999999999998,4.0996340950460635
160.332,1.2000000000000002,4.003967700236396
160.334,1.1,3.9066560322050616
160.336,1.0,3.807718218169355
160.338,0.8999999999999999,3.70717370406642
160.34,0.7999999999999998,3.60504225073972
160.342,0.7000000000000002,3.5013439300763958
160.344,0.6000000000000001,3.3960991210705322
160.346,0.6000000000000001,3.289328505825443
160.348,0.6000000000000001,3.1810530655096896
160.35,0.5,3.0712940762406853
160.352,0.5,2.960073104909665
160.354,0.3999999999999999,2.8474120049633034
160.356,0.3999999999999999,2.733332912114755
160.358,0.2999999999999998,2.6178582399984967
160.36,0.2999999999999998,2.5010106757848454
160.362,0.2999999999999998,2.3828131757258326
160.364,0.3999999999999999,2.263288960647455
160.366,0.3999999999999999,2.1424615114046874
160.368,0.3999999999999999,2.020354564269938
160.37,0.3999999999999999,1.8969921062705313
160.372,0.2999999999999998,1.7723983704921396
160.374,0.2999999999999998,1.6465978313178653
160.376,0.2999999999999998,1.519615199619094
160.378,0.2999999999999998,1.3914754179155648
160.38,0.2999999999999998,1.2622036554733969
160.382,0.3999999999999999,1.1318253033577654
160.384,0.3999999999999999,1.0003659694581057
160.386,0.3999999999999999,0.8678514734536971
160.388,0.2999999999999998,0.7343078417368822
160.39,0.2999999999999998,0.599761302312149
160.392,0.2999999999999998,0.4642382796381947
160.394,0.2999999999999998,0.3277653894306301
160.396,0.2999999999999998,0.19036943344398063
160.398,0.3999999999999999,0.05207739419935825
160.4,0.3999999999999999,0.0
160.402,0.3999999999999999,0.0
160.404,0.3999999999999999,0.0
160.406,0.3999999999999999,0.0
160.408,0.3999999999999999,0.0
160.41,0.3999999999999999,0.0
160.412,0.3999999999999999,0.0
160.414,0.3999999999999999,0.0
160.416,0.3999999999999999,0.0
160.418,0.5,0.0
160.42,0.5,0.0
160.422,0.3999999999999999,0.0
160.424,0.5,0.0
160.426,0.5,0.0
160.428,0.5,0.0
160.43,0.6000000000000001,0.0
160.432,0.6000000000000001,0.0
160.434,0.6000000000000001,0.0
160.436,0.6000000000000001,0.0
160.438,0.6000000000000001,0.0
160.44,0.6000000000000001,0.0
160.442,0.6000000000000001,0.0
160.444,0.6000000000000001,0.0
160.446,0.7000000000000002,0.0
160.448,0.7000000000000002,0.0
160.45,0.7000000000000002,0.0
160.452,0.7000000000000002,0.0
160.454,0.7999999999999998,0.0
160.456,0.7000000000000002,0.0
160.458,0.7000000000000002,0.0
160.46,0.7999999999999998,0.0
160.462,0.7999999999999998,0.0
160.464,0.7999999999999998,0.0
160.466,0.7999999999999998,0.0
160.468,0.7999999999999998,0.0
160.47,0.8999999999999999,0.0
160.472,0.7999999999999998,0.0
160.474,0.8999999999999999,0.0
160.476,0.8999999999999999,0.0
160.478,0.8999999999999999,0.0
160.48,0.8999999999999999,0.0
160.482,0.8999999999999999,0.0
160.484,1.0,0.0
160.486,1.0,0.0
160.488,1.0,0.0
160.49,1.0,0.0
160.492,1.0,0.0
160.494,1.0,0.0
160.496,1.0,0.0
160.498,1.0,0.0
160.5,1.1,0.0
160.502,1.1,0.0
160.504,1.1,0.0
160.506,1.1,0.0
160.508,1.1,0.0
160.51,1.1,0.0
160.512,1.1,0.0
160.514,1.1,0.0
160.516,1.1,0.0
160.518,1.2000000000000002,0.009747794972762847
160.52,1.1,0.14805135062260638
160.522,1.1,0.2854596950534818
160.524,1.1,0.4219458922649091
160.526,1.1,0.5574831882837319
160.528,1.1,0.6920450164173988
160.53,1.2000000000000002,0.8256050024694248
160.532,1.2000000000000002,0.9581369698990815
160.534,1.2000000000000002,1.0896149449587513
160.536,1.2000000000000002,1.2200131617903605
160.538,1.2000000000000002,1.3493060674634416
160.54,1.2000000000000002,1.4774683269874618
160.542,1.2000000000000002,1.6044748282802404
160.544,1.2000000000000002,1.730300687075513
160.546,1.2000000000000002,1.8549212518013791
160.548,1.2000000000000002,1.978312108412018
160.55,1.2000000000000002,2.1004490851560624
160.552,1.2999999999999998,2.221308257312693
160.554,1.2999999999999998,2.340865951878103
160.556,1.2000000000000002,2.4590987521864336
160.558,1.2000000000000002,2.5759835024951716
160.56,1.2000000000000002,2.691497312518243
160.562,1.2999999999999998,2.8056175618914296
160.564,1.2999999999999998,2.918321904599115
160.566,1.2999999999999998,3.029588273346138
160.568,1.2999999999999998,3.139394883859947
160.57,1.2999999999999998,3.2477202391510347
160.572,1.2999999999999998,3.354543133715996
160.574,1.2999999999999998,3.459842657668999
160.576,1.2999999999999998,3.5635982008285714
160.578,1.2999999999999998,3.6657894567446374
160.58,1.2999999999999998,3.7663964266521948
160.582,1.4,3.865399423377469
160.584,1.4,3.9627790751820124
160.586,1.4,4.058516329531853
160.588,1.4,4.15259245681634
160.59,1.4,4.244989054002748
160.592,1.4,4.3356880482145055
160.594,1.4,4.42467170025639
160.596,1.4,4.5119226080734744
160.598,1.5,4.59742371013235
160.6,1.5,4.681158288746727
160.602,1.5,4.763109973334883
160.604,1.5999999999999996,4.843262743598173
160.606,1.5999999999999996,4.921600932641461
160.608,1.5999999999999996,4.998109230023571
160.61,1.7000000000000002,5.072772684727789
160.612,1.7999999999999998,5.145576708071868
160.614,1.7999999999999998,5.216507076546407
160.616,1.9000000000000004,5.285549934572361
160.618,2.0,5.352691797195787
160.62,2.0,5.417919552709414
160.622,2.0999999999999996,5.48122046519259
160.624,2.2,5.542582176986286
160.626,2.2,5.601992711093529
160.628,2.4000000000000004,5.659440473497555
160.63,2.4000000000000004,5.714914255413012
160.632,2.5,5.768403235461253
160.634,2.5999999999999996,5.81989698176293
160.636,2.7,5.869385453961641
160.638,2.7,5.916859005170548
160.64,2.8,5.962308383835944
160.642,2.8,6.00572473553005
160.644,2.9000000000000004,6.0470996046657515
160.646,3.0,6.086424936128115
160.648,3.0999999999999996,6.123693076833378
160.65,3.0999999999999996,6.158896777209051
160.652,3.2,6.192029192590679
160.654,3.2,6.22308388454453
160.656,3.2,6.252054822110628
160.658,3.2,6.278936382962495
160.66,3.3,6.3037233544914315
160.662,3.3,6.326410934810412
160.664,3.3,6.346994733675006
160.666,3.3,6.365470773327412
160.668,3.4000000000000004,6.381835489259691
160.67,3.3,6.396085730894312
160.672,3.3,6.408218762186643
160.674,3.3,6.418232262146245
160.676,3.2,6.426124325276
160.678,3.2,6.431893461932079
160.68,3.2,6.435538598602484
160.682,3.2,6.437059078104045
160.684,3.2,6.436454659699307
160.686,3.2,6.433725519131904
160.688,3.0999999999999996,6.428872248581113
160.69,3.0,6.421895856535507
160.692,3.0,6.412797767585088
160.694,2.9000000000000004,6.401579822133539
160.696,2.8,6.388244276028841
160.698,2.8,6.37279380011255
160.7,2.7,6.355231479690198
160.702,2.7,6.335560813919537
160.704,2.5999999999999996,6.313785715117689
160.706,2.5,6.289910507990612
160.708,2.4000000000000004,6.263939928779933
160.71,2.3,6.235879124329179
160.712,2.2,6.205733651073984
160.714,2.2,6.173509473946753
160.716,2.0999999999999996,6.1392129652079
160.718,2.0,6.10285090319372
160.72,1.9000000000000004,6.06443047098465
160.722,1.9000000000000004,6.023959254999486
160.724,1.7999999999999998,5.981445243506508
160.726,1.7000000000000002,5.93689682505579
160.728,1.5999999999999996,5.890322786839042
160.73,1.5999999999999996,5.841732312966483
160.732,1.5999999999999996,5.791134982665756
160.734,1.5999999999999996,5.738540768410151
160.736,1.5,5.683960033964021
160.738,1.4,5.627403532351336
160.74,1.4,5.568882403755349
160.742,1.4,5.508408173335832
160.744,1.4,5.445992748970602
160.746,1.4,5.3816484189301415
160.748,1.4,5.315387849470261
160.75,1.4,5.247224082350375
160.752,1.4,5.177170532286931
160.754,1.4,5.105240984325524
160.756,1.2999999999999998,5.031449591140055
160.758,1.2999999999999998,4.95581087026921
160.76,1.2999999999999998,4.878339701272438
160.762,1.2999999999999998,4.799051322814483
160.764,1.4,4.717961329689584
160.766,1.4,4.635085669766046
160.768,1.4,4.550440640861074
160.77,1.2999999999999998,4.464042887557671
160.772,1.2999999999999998,4.37590939794296
160.774,1.2999999999999998,4.2860575002785835
160.776,1.2000000000000002,4.194504859615676
160.778,1.2999999999999998,4.101269474332436
160.78,1.2000000000000002,4.006369672605751
160.782,1.2000000000000002,3.909824108829944
160.784,1.2000000000000002,3.8116517599595205
160.786,1.2000000000000002,3.7118719217879526
160.788,1.2000000000000002,3.610504205176357
160.79,1.2000000000000002,3.5075685322075874
160.792,1.2000000000000002,3.4030851322785907
160.794,1.2000000000000002,3.297074538145402
160.796,1.2000000000000002,3.1895575818952064
160.798,1.2000000000000002,3.0805553908589394
160.8,1.2000000000000002,2.970089383479399
160.802,1.2000000000000002,2.8581812651082004
160.804,1.2000000000000002,2.744853023745637
160.806,1.1,2.630126925739054
160.808,1.1,2.5140255114119405
160.81,1.1,2.396571590638419
160.812,1.1,2.277788238379327
160.814,1.1,2.157698790151016
160.816,1.2000000000000002,2.036326837442162
160.818,1.1,1.9136962230953096
160.82,1.1,1.7898310366232615
160.822,1.1,1.664755609476219
160.824,1.1,1.5384945102768346
160.826,1.1,1.4110725399923876
160.828,1.1,1.2825147270605366
160.83,1.1,1.1528463224862324
160.832,1.1,1.0220927948781586
160.834,1.1,0.8902798254416545
160.836,1.1,0.7574333029461255
160.838,1.0,0.6235793186344998
160.84,1.0,0.4887441610921472
160.842,1.0,0.3529543110936714
160.844,1.0,0.21623643639440276
160.846,1.0,0.07861738648437948
160.848,1.0,0.0
160.85,1.0,0.0
160.852,1.0,0.0
160.854,1.0,0.0
160.856,0.8999999999999999,0.0
160.858,0.8999999999999999,0.0
160.86,0.8999999999999999,0.0
160.862,0.8999999999999999,0.0
160.864,0.8999999999999999,0.0
160.866,0.8999999999999999,0.0
160.868,0.8999999999999999,0.0
160.87,0.8999999999999999,0.0
160.872,0.7999999999999998,0.0
160.874,0.7999999999999998,0.0
160.876,0.7999999999999998,0.0
160.878,0.7999999999999998,0.0
160.88,0.7999999999999998,0.0
160.882,0.7999999999999998,0.0
160.884,0.7999999999999998,0.0
160.886,0.7999999999999998,0.0
160.888,0.7000000000000002,0.0
