Time (s),Light Intensity (%)
154.428,6.3
154.43,6.3
154.432,6.2
154.434,6.2
154.436,6.2
154.438,6.1
154.44,6
154.442,5.9
154.444,5.8
154.446,5.7
154.448,5.7
154.45,5.6
154.452,5.5
154.454,5.3
154.456,5.2
154.458,5.1
154.46,5
154.462,4.9
154.464,4.8
154.466,4.7
154.468,4.7
154.47,4.5
154.472,4.4
154.474,4.3
154.476,4.3
154.478,4.2
154.48,4.2
154.482,4.2
154.484,4.1
154.486,4.1
154.488,4
154.49,4
154.492,4
154.494,4
154.496,4
154.498,4
154.5,4
154.502,3.9
154.504,3.9
154.506,3.9
154.508,3.9
154.51,3.9
154.512,3.9
154.514,3.9
154.516,3.9
154.518,3.9
154.52,3.9
154.522,3.8
154.524,3.8
154.526,3.8
154.528,3.8
154.53,3.8
154.532,3.8
154.534,3.8
154.536,3.8
154.538,3.8
154.54,3.7
154.542,3.8
154.544,3.7
154.546,3.8
154.548,3.8
154.55,3.8
154.552,3.8
154.554,3.7
154.556,3.7
154.558,3.7
154.56,3.7
154.562,3.7
154.564,3.7
154.566,3.7
154.568,3.7
154.57,3.7
154.572,3.7
154.574,3.6
154.576,3.7
154.578,3.6
154.58,3.7
154.582,3.7
154.584,3.6
154.586,3.6
154.588,3.6
154.59,3.6
154.592,3.6
154.594,3.6
154.596,3.5
154.598,3.5
154.6,3.6
154.602,3.5
154.604,3.5
154.606,3.5
154.608,3.4
154.61,3.4
154.612,3.4
154.614,3.5
154.616,3.4
154.618,3.4
154.62,3.4
154.622,3.3
154.624,3.3
154.626,3.3
154.628,3.3
154.63,3.3
154.632,3.3
154.634,3.3
154.636,3.3
154.638,3.2
154.64,3.2
154.642,3.2
154.644,3.2
154.646,3.2
154.648,3.2
154.65,3.2
154.652,3.2
154.654,3.1
154.656,3.1
154.658,3.1
154.66,3.1
154.662,3.1
154.664,3.1
154.666,3.1
154.668,3
154.67,3
154.672,3
154.674,3
154.676,2.9
154.678,2.9
154.68,2.9
154.682,3
154.684,3
154.686,3
154.688,2.9
154.69,2.9
154.692,2.9
154.694,2.9
154.696,2.9
154.698,3
154.7,3
154.702,2.9
154.704,2.9
154.706,2.9
154.708,2.9
154.71,2.9
154.712,2.9
154.714,2.9
154.716,2.9
154.718,3
154.72,3
154.722,3
154.724,3
154.726,3
154.728,3.1
154.73,3.2
154.732,3.3
154.734,3.3
154.736,3.4
154.738,3.5
154.74,3.5
154.742,3.6
154.744,3.7
154.746,3.9
154.748,4
154.75,4.1
154.752,4.3
154.754,4.4
154.756,4.5
154.758,4.6
154.76,4.7
154.762,4.9
154.764,5
154.766,5.2
154.768,5.3
154.77,5.5
154.772,5.6
154.774,5.7
154.776,5.8
154.778,6
154.78,6.1
154.782,6.2
154.784,6.3
154.786,6.4
154.788,6.5
154.79,6.6
154.792,6.7
154.794,6.9
154.796,7.1
154.798,7.2
154.8,7.3
154.802,7.4
154.804,7.5
154.806,7.6
154.808,7.7
154.81,7.8
154.812,7.9
154.814,8
154.816,8.1
154.818,8.2
154.82,8.3
154.822,8.3
154.824,8.4
154.826,8.5
154.828,8.6
154.83,8.6
154.832,8.7
154.834,8.8
154.836,8.8
154.838,8.9
154.84,8.9
154.842,8.9
154.844,9
154.846,9
154.848,9
154.85,9.1
154.852,9.1
154.854,9.1
154.856,9.1
154.858,9
154.86,9
154.862,9.1
154.864,9.1
154.866,9.1
154.868,9
154.87,9
154.872,9
154.874,8.9
154.876,8.8
154.878,8.8
154.88,8.8
154.882,8.8
154.884,8.7
154.886,8.6
154.888,8.5
154.89,8.4
154.892,8.4
154.894,8.3
154.896,8.2
154.898,8.2
154.9,8.1
154.902,8
154.904,7.9
154.906,7.7
154.908,7.6
154.91,7.5
154.912,7.4
154.914,7.3
154.916,7.2
154.918,7.1
154.92,7
154.922,6.8
154.924,6.7
154.926,6.6
154.928,6.5
154.93,6.4
154.932,6.2
154.934,6.2
154.936,6.1
154.938,5.9
154.94,5.8
154.942,5.6
154.944,5.5
154.946,5.4
154.948,5.3
154.95,5.1
154.952,5
154.954,4.9
154.956,4.7
154.958,4.5
154.96,4.4
154.962,4.3
154.964,4.2
154.966,4.1
154.968,4
154.97,3.9
154.972,3.7
154.974,3.6
154.976,3.5
154.978,3.4
154.98,3.4
154.982,3.3
154.984,3.2
154.986,3.2
154.988,3.1
154.99,3
154.992,2.9
154.994,2.9
154.996,3
154.998,3
155,3
155.002,3
155.004,2.9
155.006,2.9
155.008,2.9
155.01,2.9
155.012,2.9
155.014,2.9
155.016,3
155.018,3
155.02,2.9
155.022,3
155.024,2.9
155.026,2.9
155.028,2.9
155.03,2.9
155.032,3
155.034,3
155.036,3
155.038,2.9
155.04,3
155.042,2.9
155.044,3
155.046,3
155.048,3.1
155.05,3.1
155.052,3.1
155.054,3
155.056,3.1
155.058,3.1
155.06,3.1
155.062,3.1
155.064,3.1
155.066,3.2
155.068,3.2
155.07,3.2
155.072,3.2
155.074,3.2
155.076,3.2
155.078,3.2
155.08,3.3
155.082,3.3
155.084,3.3
155.086,3.3
155.088,3.3
155.09,3.3
155.092,3.3
155.094,3.4
155.096,3.4
155.098,3.4
155.1,3.4
155.102,3.4
155.104,3.4
155.106,3.4
155.108,3.5
155.11,3.5
155.112,3.5
155.114,3.5
155.116,3.5
155.118,3.6
155.12,3.6
155.122,3.5
155.124,3.5
155.126,3.6
155.128,3.6
155.13,3.6
155.132,3.7
155.134,3.7
155.136,3.6
155.138,3.6
155.14,3.6
155.142,3.7
155.144,3.7
155.146,3.7
155.148,3.7
155.15,3.7
155.152,3.7
155.154,3.8
155.156,3.7
155.158,3.7
155.16,3.7
155.162,3.8
155.164,3.8
155.166,3.8
155.168,3.8
155.17,3.8
155.172,3.8
155.174,3.8
155.176,3.8
155.178,3.8
155.18,3.9
155.182,3.9
155.184,3.9
155.186,3.8
155.188,3.9
155.19,3.9
155.192,3.9
155.194,3.9
155.196,3.9
155.198,3.9
155.2,3.9
155.202,3.9
155.204,3.9
155.206,3.9
155.208,3.9
155.21,3.9
155.212,3.9
155.214,4
155.216,4
155.218,4
155.22,4
155.222,4
155.224,4
155.226,4
155.228,4
155.23,4.1
155.232,4.2
155.234,4.2
155.236,4.2
155.238,4.3
155.24,4.3
155.242,4.4
155.244,4.5
155.246,4.6
155.248,4.7
155.25,4.8
155.252,4.9
155.254,5
155.256,5.1
155.258,5.1
155.26,5.2
155.262,5.3
155.264,5.5
155.266,5.6
155.268,5.7
155.27,5.8
155.272,5.8
155.274,5.9
155.276,6
155.278,6.1
155.28,6.1
155.282,6.2
155.284,6.2
155.286,6.3
155.288,6.3
155.29,6.3
155.292,6.3
155.294,6.4
155.296,6.4
155.298,6.5
155.3,6.5
155.302,6.5
155.304,6.5
155.306,6.4
155.308,6.4
155.31,6.4
155.312,6.4
155.314,6.4
155.316,6.4
155.318,6.4
155.32,6.3
155.322,6.2
155.324,6.2
155.326,6.2
155.328,6.1
155.33,6.1
155.332,6
155.334,5.9
155.336,5.9
155.338,5.8
155.34,5.7
155.342,5.5
155.344,5.5
155.346,5.4
155.348,5.3
155.35,5.2
155.352,5.1
155.354,5
155.356,4.8
155.358,4.8
155.36,4.7
155.362,4.6
155.364,4.5
155.366,4.5
155.368,4.4
155.37,4.3
155.372,4.2
155.374,4.1
155.376,4.1
155.378,4.1
155.38,4
155.382,4
155.384,4
155.386,4
155.388,4
155.39,3.9
155.392,3.9
155.394,3.9
155.396,3.9
155.398,3.9
155.4,3.9
155.402,3.9
155.404,3.9
155.406,3.9
155.408,3.8
155.41,3.8
155.412,3.9
155.414,3.9
155.416,3.9
155.418,3.9
155.42,3.8
155.422,3.8
155.424,3.8
155.426,3.8
155.428,3.8
155.43,3.8
155.432,3.8
155.434,3.8
155.436,3.8
155.438,3.7
155.44,3.7
155.442,3.7
155.444,3.7
155.446,3.7
155.448,3.7
155.45,3.8
155.452,3.7
155.454,3.7
155.456,3.7
155.458,3.6
155.46,3.6
155.462,3.7
155.464,3.7
155.466,3.7
155.468,3.7
155.47,3.6
155.472,3.6
155.474,3.6
155.476,3.6
155.478,3.5
155.48,3.5
155.482,3.6
155.484,3.6
155.486,3.6
155.488,3.5
155.49,3.5
155.492,3.5
155.494,3.5
155.496,3.5
155.498,3.5
155.5,3.5
155.502,3.4
155.504,3.4
155.506,3.4
155.508,3.4
155.51,3.3
155.512,3.3
155.514,3.3
155.516,3.3
155.518,3.3
155.52,3.3
155.522,3.3
155.524,3.2
155.526,3.2
155.528,3.2
155.53,3.2
155.532,3.2
155.534,3.2
155.536,3.1
155.538,3.1
155.54,3.1
155.542,3.1
155.544,3.1
155.546,3.1
155.548,3.1
155.55,3
155.552,3.1
155.554,3
155.556,3
155.558,2.9
155.56,2.9
155.562,2.9
155.564,2.9
155.566,2.9
155.568,2.9
155.57,2.9
155.572,2.9
155.574,2.9
155.576,2.8
155.578,2.9
155.58,2.9
155.582,2.9
155.584,2.9
155.586,2.9
155.588,2.9
155.59,2.8
155.592,2.8
155.594,2.8
155.596,2.9
155.598,2.9
155.6,2.9
155.602,2.9
155.604,2.9
155.606,2.8
155.608,2.8
155.61,2.8
155.612,2.9
155.614,2.9
155.616,2.9
155.618,2.9
155.62,2.9
155.622,3
155.624,3.1
155.626,3.1
155.628,3.2
155.63,3.3
155.632,3.4
155.634,3.5
155.636,3.6
155.638,3.7
155.64,3.7
155.642,3.9
155.644,4
155.646,4.1
155.648,4.3
155.65,4.4
155.652,4.5
155.654,4.6
155.656,4.7
155.658,4.9
155.66,5
155.662,5.2
155.664,5.3
155.666,5.5
155.668,5.6
155.67,5.7
155.672,5.8
155.674,5.9
155.676,6.1
155.678,6.2
155.68,6.3
155.682,6.4
155.684,6.6
155.686,6.7
155.688,6.7
155.69,6.8
155.692,7
155.694,7.1
155.696,7.2
155.698,7.4
155.7,7.5
155.702,7.5
155.704,7.6
155.706,7.7
155.708,7.8
155.71,7.9
155.712,8
155.714,8.1
155.716,8.2
155.718,8.3
155.72,8.3
155.722,8.4
155.724,8.4
155.726,8.5
155.728,8.6
155.73,8.6
155.732,8.7
155.734,8.8
155.736,8.8
155.738,8.8
155.74,8.8
155.742,8.8
155.744,8.8
155.746,8.9
155.748,8.9
155.75,8.9
155.752,8.9
155.754,8.9
155.756,8.9
155.758,8.8
155.76,8.9
155.762,8.9
155.764,8.8
155.766,8.8
155.768,8.8
155.77,8.7
155.772,8.7
155.774,8.6
155.776,8.5
155.778,8.5
155.78,8.4
155.782,8.4
155.784,8.3
155.786,8.2
155.788,8.1
155.79,8
155.792,8
155.794,7.9
155.796,7.8
155.798,7.7
155.8,7.6
155.802,7.5
155.804,7.4
155.806,7.3
155.808,7.2
155.81,7.1
155.812,6.9
155.814,6.9
155.816,6.8
155.818,6.6
155.82,6.5
155.822,6.4
155.824,6.2
155.826,6.1
155.828,6
155.83,5.9
155.832,5.8
155.834,5.7
155.836,5.6
155.838,5.4
155.84,5.2
155.842,5.1
155.844,5
155.846,4.9
155.848,4.8
155.85,4.6
155.852,4.5
155.854,4.3
155.856,4.2
155.858,4.1
155.86,3.9
155.862,3.9
155.864,3.7
155.866,3.6
155.868,3.5
155.87,3.5
155.872,3.3
155.874,3.2
155.876,3.1
155.878,3.1
155.88,3.1
155.882,3
155.884,3
155.886,2.9
155.888,2.9
155.89,2.8
155.892,2.8
155.894,2.8
155.896,2.8
155.898,2.9
155.9,2.9
155.902,2.9
155.904,2.8
155.906,2.8
155.908,2.8
155.91,2.8
155.912,2.8
155.914,2.9
155.916,2.9
155.918,2.9
155.92,2.9
155.922,2.8
155.924,2.8
155.926,2.8
155.928,2.9
155.93,2.9
155.932,2.9
155.934,2.9
155.936,2.9
155.938,2.9
155.94,2.9
155.942,2.9
155.944,2.9
155.946,2.9
155.948,3
155.95,3
155.952,3
155.954,3
155.956,3
155.958,3
155.96,3.1
155.962,3.1
155.964,3.1
155.966,3.1
155.968,3.1
155.97,3.1
155.972,3.1
155.974,3.1
155.976,3.2
155.978,3.2
155.98,3.2
155.982,3.2
155.984,3.3
155.986,3.3
155.988,3.3
155.99,3.2
155.992,3.3
155.994,3.3
155.996,3.3
155.998,3.4
156,3.4
156.002,3.4
156.004,3.4
156.006,3.4
156.008,3.4
156.01,3.4
156.012,3.4
156.014,3.5
156.016,3.5
156.018,3.5
156.02,3.5
156.022,3.5
156.024,3.5
156.026,3.5
156.028,3.5
156.03,3.6
156.032,3.6
156.034,3.6
156.036,3.6
156.038,3.6
156.04,3.6
156.042,3.6
156.044,3.6
156.046,3.6
156.048,3.6
156.05,3.7
156.052,3.7
156.054,3.7
156.056,3.7
156.058,3.7
156.06,3.6
156.062,3.7
156.064,3.7
156.066,3.7
156.068,3.7
156.07,3.7
156.072,3.7
156.074,3.7
156.076,3.7
156.078,3.7
156.08,3.8
156.082,3.8
156.084,3.8
156.086,3.8
156.088,3.8
156.09,3.8
156.092,3.8
156.094,3.8
156.096,3.8
156.098,3.8
156.1,3.9
156.102,3.9
156.104,3.9
156.106,3.8
156.108,3.8
156.11,3.8
156.112,3.9
156.114,3.9
156.116,3.9
156.118,3.9
156.12,3.9
156.122,3.9
156.124,4
156.126,4
156.128,4
156.13,4.1
156.132,4.2
156.134,4.2
156.136,4.3
156.138,4.3
156.14,4.4
156.142,4.5
156.144,4.6
156.146,4.7
156.148,4.8
156.15,4.9
156.152,5
156.154,5.1
156.156,5.2
156.158,5.3
156.16,5.4
156.162,5.5
156.164,5.6
156.166,5.7
156.168,5.7
156.17,5.8
156.172,5.9
156.174,5.9
156.176,6
156.178,6.1
156.18,6.1
156.182,6.2
156.184,6.2
156.186,6.2
156.188,6.2
156.19,6.2
156.192,6.2
156.194,6.3
156.196,6.3
156.198,6.3
156.2,6.3
156.202,6.3
156.204,6.3
156.206,6.3
156.208,6.2
156.21,6.2
156.212,6.2
156.214,6.2
156.216,6.2
156.218,6.1
156.22,6.1
156.222,6
156.224,5.9
156.226,5.8
156.228,5.7
156.23,5.7
156.232,5.6
156.234,5.5
156.236,5.4
156.238,5.3
156.24,5.2
156.242,5.1
156.244,5
156.246,4.9
156.248,4.8
156.25,4.8
156.252,4.7
156.254,4.6
156.256,4.5
156.258,4.4
156.26,4.3
156.262,4.2
156.264,4.2
156.266,4.2
156.268,4.1
156.27,4
156.272,3.9
156.274,3.9
156.276,3.9
156.278,3.9
156.28,3.9
156.282,3.9
156.284,3.9
156.286,3.9
156.288,3.9
156.29,3.8
156.292,3.8
156.294,3.8
156.296,3.8
156.298,3.8
156.3,3.9
156.302,3.9
156.304,3.8
156.306,3.8
156.308,3.7
156.31,3.7
156.312,3.8
156.314,3.8
156.316,3.8
156.318,3.8
156.32,3.7
156.322,3.7
156.324,3.7
156.326,3.7
156.328,3.7
156.33,3.7
156.332,3.7
156.334,3.7
156.336,3.7
156.338,3.7
156.34,3.7
156.342,3.6
156.344,3.6
156.346,3.6
156.348,3.7
156.35,3.7
156.352,3.7
156.354,3.6
156.356,3.6
156.358,3.6
156.36,3.6
156.362,3.6
156.364,3.6
156.366,3.6
156.368,3.6
156.37,3.5
156.372,3.5
156.374,3.5
156.376,3.5
156.378,3.5
156.38,3.5
156.382,3.5
156.384,3.5
156.386,3.5
156.388,3.5
156.39,3.4
156.392,3.4
156.394,3.4
156.396,3.4
156.398,3.4
156.4,3.4
156.402,3.4
156.404,3.3
156.406,3.3
156.408,3.3
156.41,3.3
156.412,3.3
156.414,3.3
156.416,3.3
156.418,3.2
156.42,3.2
156.422,3.2
156.424,3.2
156.426,3.1
156.428,3.1
156.43,3.1
156.432,3.1
156.434,3.1
156.436,3.1
156.438,3.1
156.44,3
156.442,3
156.444,3
156.446,3
156.448,3
156.45,3
156.452,2.9
156.454,2.9
156.456,2.9
156.458,2.9
156.46,2.9
156.462,2.9
156.464,2.9
156.466,2.9
156.468,2.9
156.47,2.9
156.472,2.8
156.474,2.8
156.476,2.8
156.478,2.9
156.48,2.9
156.482,2.9
156.484,2.9
156.486,2.9
156.488,2.8
156.49,2.8
156.492,2.8
156.494,2.8
156.496,2.8
156.498,2.9
156.5,2.9
156.502,2.9
156.504,2.9
156.506,2.8
156.508,2.8
156.51,2.9
156.512,2.9
156.514,3
156.516,3
156.518,3.1
156.52,3.1
156.522,3.2
156.524,3.2
156.526,3.3
156.528,3.4
156.53,3.5
156.532,3.6
156.534,3.7
156.536,3.9
156.538,3.9
156.54,4
156.542,4.1
156.544,4.3
156.546,4.4
156.548,4.6
156.55,4.7
156.552,4.9
156.554,5
156.556,5.1
156.558,5.2
156.56,5.3
156.562,5.5
156.564,5.7
156.566,5.8
156.568,5.9
156.57,6
156.572,6.1
156.574,6.2
156.576,6.3
156.578,6.4
156.58,6.6
156.582,6.7
156.584,6.8
156.586,7
156.588,7.1
156.59,7.1
156.592,7.2
156.594,7.3
156.596,7.5
156.598,7.6
156.6,7.7
156.602,7.8
156.604,7.9
156.606,7.9
156.608,8
156.61,8.1
156.612,8.2
156.614,8.3
156.616,8.4
156.618,8.4
156.62,8.5
156.622,8.5
156.624,8.5
156.626,8.6
156.628,8.6
156.63,8.7
156.632,8.7
156.634,8.8
156.636,8.8
156.638,8.8
156.64,8.8
156.642,8.8
156.644,8.8
156.646,8.8
156.648,8.8
156.65,8.8
156.652,8.8
156.654,8.8
156.656,8.7
156.658,8.7
156.66,8.7
156.662,8.7
156.664,8.7
156.666,8.6
156.668,8.6
156.67,8.5
156.672,8.4
156.674,8.4
156.676,8.3
156.678,8.2
156.68,8.2
156.682,8.1
156.684,8
156.686,7.9
156.688,7.8
156.69,7.7
156.692,7.6
156.694,7.5
156.696,7.4
156.698,7.4
156.7,7.3
156.702,7.1
156.704,7
156.706,6.9
156.708,6.8
156.71,6.6
156.712,6.5
156.714,6.4
156.716,6.3
156.718,6.2
156.72,6.1
156.722,6
156.724,5.8
156.726,5.7
156.728,5.6
156.73,5.5
156.732,5.4
156.734,5.3
156.736,5.1
156.738,4.9
156.74,4.8
156.742,4.7
156.744,4.5
156.746,4.4
156.748,4.3
156.75,4.2
156.752,4.1
156.754,3.9
156.756,3.8
156.758,3.7
156.76,3.6
156.762,3.5
156.764,3.4
156.766,3.4
156.768,3.3
156.77,3.2
156.772,3.1
156.774,3
156.776,2.9
156.778,2.9
156.78,2.9
156.782,2.9
156.784,2.9
156.786,2.9
156.788,2.8
156.79,2.8
156.792,2.8
156.794,2.8
156.796,2.8
156.798,2.8
156.8,2.9
156.802,2.9
156.804,2.9
156.806,2.8
156.808,2.8
156.81,2.8
156.812,2.8
156.814,2.9
156.816,2.9
156.818,2.9
156.82,2.8
156.822,2.8
156.824,2.8
156.826,2.8
156.828,2.8
156.83,2.9
156.832,2.9
156.834,2.9
156.836,2.9
156.838,2.9
156.84,2.9
156.842,2.9
156.844,2.9
156.846,3
156.848,3
156.85,3.1
156.852,3.1
156.854,3.1
156.856,3
156.858,3.1
156.86,3.1
156.862,3.1
156.864,3.1
156.866,3.2
156.868,3.2
156.87,3.2
156.872,3.2
156.874,3.2
156.876,3.2
156.878,3.2
156.88,3.2
156.882,3.3
156.884,3.3
156.886,3.3
156.888,3.3
156.89,3.3
156.892,3.3
156.894,3.3
156.896,3.4
156.898,3.4
156.9,3.4
156.902,3.4
156.904,3.4
156.906,3.4
156.908,3.4
156.91,3.5
156.912,3.5
156.914,3.5
156.916,3.5
156.918,3.5
156.92,3.5
156.922,3.5
156.924,3.5
156.926,3.5
156.928,3.5
156.93,3.6
156.932,3.6
156.934,3.6
156.936,3.6
156.938,3.6
156.94,3.6
156.942,3.6
156.944,3.6
156.946,3.7
156.948,3.7
156.95,3.7
156.952,3.7
156.954,3.7
156.956,3.7
156.958,3.7
156.96,3.7
156.962,3.7
156.964,3.7
156.966,3.7
156.968,3.7
156.97,3.7
156.972,3.7
156.974,3.7
156.976,3.7
156.978,3.7
156.98,3.8
156.982,3.8
156.984,3.8
156.986,3.8
156.988,3.8
156.99,3.8
156.992,3.8
156.994,3.8
156.996,3.8
156.998,3.9
157,3.9
157.002,3.9
157.004,3.9
157.006,3.8
157.008,3.9
157.01,3.9
157.012,3.9
157.014,3.9
157.016,4
157.018,4
157.02,4
157.022,4
157.024,4
157.026,4.1
157.028,4.1
157.03,4.2
157.032,4.3
157.034,4.4
157.036,4.5
157.038,4.5
157.04,4.6
157.042,4.7
157.044,4.8
157.046,4.9
157.048,5
157.05,5.1
157.052,5.2
157.054,5.3
157.056,5.3
157.058,5.4
157.06,5.5
157.062,5.6
157.064,5.7
157.066,5.8
157.068,5.8
157.07,5.9
157.072,5.9
157.074,6
157.076,6
157.078,6.1
157.08,6.1
157.082,6.1
157.084,6.2
157.086,6.2
157.088,6.2
157.09,6.2
157.092,6.2
157.094,6.2
157.096,6.2
157.098,6.2
157.1,6.2
157.102,6.2
157.104,6.1
157.106,6.1
157.108,6
157.11,6
157.112,6
157.114,5.9
157.116,5.9
157.118,5.8
157.12,5.7
157.122,5.6
157.124,5.5
157.126,5.5
157.128,5.4
157.13,5.3
157.132,5.2
157.134,5.1
157.136,5
157.138,4.9
157.14,4.8
157.142,4.7
157.144,4.6
157.146,4.5
157.148,4.5
157.15,4.4
157.152,4.3
157.154,4.3
157.156,4.2
157.158,4.1
157.16,4
157.162,4
157.164,4
157.166,4
157.168,4
157.17,3.9
157.172,3.9
157.174,3.9
157.176,3.9
157.178,3.9
157.18,3.9
157.182,3.9
157.184,3.9
157.186,3.9
157.188,3.8
157.19,3.8
157.192,3.8
157.194,3.8
157.196,3.8
157.198,3.8
157.2,3.8
157.202,3.8
157.204,3.8
157.206,3.7
157.208,3.7
157.21,3.7
157.212,3.7
157.214,3.7
157.216,3.7
157.218,3.7
157.22,3.7
157.222,3.7
157.224,3.7
157.226,3.7
157.228,3.7
157.23,3.7
157.232,3.7
157.234,3.7
157.236,3.7
157.238,3.7
157.24,3.6
157.242,3.6
157.244,3.6
157.246,3.6
157.248,3.6
157.25,3.7
157.252,3.6
157.254,3.6
157.256,3.6
157.258,3.6
157.26,3.5
157.262,3.5
157.264,3.6
157.266,3.6
157.268,3.6
157.27,3.5
157.272,3.5
157.274,3.5
157.276,3.4
157.278,3.5
157.28,3.5
157.282,3.5
157.284,3.4
157.286,3.4
157.288,3.4
157.29,3.4
157.292,3.3
157.294,3.3
157.296,3.3
157.298,3.3
157.3,3.3
157.302,3.3
157.304,3.3
157.306,3.2
157.308,3.2
157.31,3.2
157.312,3.2
157.314,3.2
157.316,3.2
157.318,3.2
157.32,3.2
157.322,3.2
157.324,3.1
157.326,3.1
157.328,3.1
157.33,3.1
157.332,3.1
157.334,3.1
157.336,3.1
157.338,3
157.34,3
157.342,3
157.344,2.9
157.346,2.9
157.348,2.9
157.35,2.9
157.352,2.9
157.354,2.9
157.356,2.9
157.358,2.8
157.36,2.8
157.362,2.9
157.364,2.9
157.366,2.9
157.368,2.9
157.37,2.9
157.372,2.9
157.374,2.8
157.376,2.8
157.378,2.8
157.38,2.8
157.382,2.9
157.384,2.9
157.386,2.9
157.388,2.9
157.39,2.8
157.392,2.8
157.394,2.8
157.396,2.8
157.398,2.9
157.4,2.9
157.402,2.9
157.404,2.9
157.406,2.9
157.408,2.9
157.41,2.9
157.412,3
157.414,3.1
157.416,3.2
157.418,3.3
157.42,3.3
157.422,3.4
157.424,3.5
157.426,3.5
157.428,3.7
157.43,3.9
157.432,3.9
157.434,4.1
157.436,4.1
157.438,4.3
157.44,4.4
157.442,4.5
157.444,4.6
157.446,4.8
157.448,4.9
157.45,5.1
157.452,5.2
157.454,5.3
157.456,5.5
157.458,5.6
157.46,5.7
157.462,5.8
157.464,6
157.466,6.1
157.468,6.2
157.47,6.3
157.472,6.4
157.474,6.5
157.476,6.6
157.478,6.7
157.48,6.9
157.482,7
157.484,7.1
157.486,7.2
157.488,7.2
157.49,7.4
157.492,7.5
157.494,7.6
157.496,7.7
157.498,7.8
157.5,7.9
157.502,7.9
157.504,8
157.506,8.1
157.508,8.2
157.51,8.2
157.512,8.3
157.514,8.4
157.516,8.4
157.518,8.5
157.52,8.5
157.522,8.6
157.524,8.6
157.526,8.6
157.528,8.6
157.53,8.7
157.532,8.7
157.534,8.7
157.536,8.8
157.538,8.7
157.54,8.7
157.542,8.7
157.544,8.7
157.546,8.7
157.548,8.7
157.55,8.7
157.552,8.7
157.554,8.6
157.556,8.6
157.558,8.5
157.56,8.5
157.562,8.4
157.564,8.4
157.566,8.3
157.568,8.3
157.57,8.2
157.572,8.2
157.574,8.1
157.576,8
157.578,7.9
157.58,7.8
157.582,7.8
157.584,7.7
157.586,7.6
157.588,7.5
157.59,7.4
157.592,7.2
157.594,7.1
157.596,7.1
157.598,7
157.6,6.9
157.602,6.8
157.604,6.6
157.606,6.4
157.608,6.3
157.61,6.2
157.612,6.2
157.614,6.1
157.616,6
157.618,5.8
157.62,5.7
157.622,5.5
157.624,5.4
157.626,5.3
157.628,5.1
157.63,5
157.632,4.9
157.634,4.8
157.636,4.7
157.638,4.5
157.64,4.4
157.642,4.2
157.644,4.1
157.646,4
157.648,3.9
157.65,3.8
157.652,3.7
157.654,3.6
157.656,3.5
157.658,3.4
157.66,3.3
157.662,3.2
157.664,3.2
157.666,3.1
157.668,3.1
157.67,3
157.672,2.9
157.674,2.9
157.676,2.8
157.678,2.8
157.68,2.9
157.682,2.9
157.684,2.9
157.686,2.8
157.688,2.8
157.69,2.8
157.692,2.8
157.694,2.8
157.696,2.9
157.698,2.8
157.7,2.9
157.702,2.9
157.704,2.9
157.706,2.8
157.708,2.8
157.71,2.8
157.712,2.9
157.714,2.9
157.716,2.9
157.718,2.9
157.72,2.9
157.722,2.9
157.724,2.9
157.726,2.9
157.728,2.9
157.73,2.9
157.732,2.9
157.734,3
157.736,3
157.738,3
157.74,3
157.742,3
157.744,3
157.746,3
157.748,3.1
157.75,3.1
157.752,3.1
157.754,3.1
157.756,3.1
157.758,3.1
157.76,3.1
157.762,3.2
157.764,3.2
157.766,3.2
157.768,3.2
157.77,3.2
157.772,3.2
157.774,3.2
157.776,3.2
157.778,3.2
157.78,3.3
157.782,3.3
157.784,3.3
157.786,3.3
157.788,3.3
157.79,3.3
157.792,3.4
157.794,3.4
157.796,3.4
157.798,3.4
157.8,3.5
157.802,3.5
157.804,3.5
157.806,3.5
157.808,3.5
157.81,3.5
157.812,3.5
157.814,3.5
157.816,3.5
157.818,3.6
157.82,3.6
157.822,3.5
157.824,3.5
157.826,3.6
157.828,3.6
157.83,3.6
157.832,3.6
157.834,3.6
157.836,3.6
157.838,3.6
157.84,3.6
157.842,3.6
157.844,3.6
157.846,3.7
157.848,3.7
157.85,3.7
157.852,3.7
157.854,3.7
157.856,3.7
157.858,3.7
157.86,3.7
157.862,3.7
157.864,3.7
157.866,3.7
157.868,3.8
157.87,3.7
157.872,3.7
157.874,3.7
157.876,3.7
157.878,3.8
157.88,3.8
157.882,3.8
157.884,3.8
157.886,3.8
157.888,3.8
157.89,3.8
157.892,3.8
157.894,3.8
157.896,3.8
157.898,3.9
157.9,3.9
157.902,3.9
157.904,3.9
157.906,3.9
157.908,3.9
157.91,3.9
157.912,3.9
157.914,4
157.916,4
157.918,4.1
157.92,4.1
157.922,4.1
157.924,4.2
157.926,4.2
157.928,4.3
157.93,4.4
157.932,4.5
157.934,4.6
157.936,4.7
157.938,4.7
157.94,4.8
157.942,4.9
157.944,5
157.946,5.1
157.948,5.2
157.95,5.3
157.952,5.4
157.954,5.5
157.956,5.5
157.958,5.5
157.96,5.6
157.962,5.7
157.964,5.8
157.966,5.9
157.968,5.9
157.97,5.9
157.972,6
157.974,6
157.976,6
157.978,6.1
157.98,6.1
157.982,6.1
157.984,6.1
157.986,6.1
157.988,6.1
157.99,6.1
157.992,6.1
157.994,6.1
157.996,6
157.998,6
158,6
158.002,6
158.004,5.9
158.006,5.9
